"source","concept_id","report_or_assessment","language","term","definition","alt_labels","is_available","is_fetched","fetch_status","source_endpoint","downloaded_at"
"IPBES","ipbes:28686:69625","Invasive alien species assessment","en","transformative governance","the set of formal and informal (public and private) rules, rulemaking systems and actor networks at all levels of human society that enable transformative change",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:28686:88292","Transformative change assessment","en","transformative governance","The formal and informal (public and private) rules, rule-making systems and actor-networks at all levels of human society (from local to global) that enable transformative change for a just and sustainable world (Visseren-Hamakers et al., 2021; Visseren-Hamakers & Kok, 2022). In this assessment, transformative governance involves shifting views, structures and practices to overcome lock-ins through integrative governance that revises decision making processes; inclusive governance that creates ownership and deliberation among stakeholders; global and multi-level governance that addresses global interdependencies and global commons issues; and adaptive governance that continuously evaluates and revises regulatory and holds responsible actors accountable for addressing biodiversity related issues (chapter 5).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:28687:69627","Invasive alien species assessment","en","value chains (that link production systems, markets and consumers)","a contact network, which provides opportunities for the transmission of contagious diseases within and between sectors. It follows that these chains (networks) can be understood and taken into account in planning risk management strategies for disease prevention and control” especially in relation with “risky parts of the value chain”",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:28688:69629","Invasive alien species assessment","en","widespread species","species that are able to maintain viable populations across a range of environments leading to a large range size. Widespread species are likely to experience a large range of ecological and climatic conditions within their range. A large niche width – based on the current distribution of a species – seems to be a general pattern in widespread species",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33925:87914","Transformative change assessment","en","active disruption","Deliberative efforts to elicit and trigger destabilization or removal of one or more barriers and their related challenges resulting in long-term change in a part or whole system level of infrastructures, markets, regulations, actors and networks, practices, behaviours and views towards biodiversity restoration and living in harmony with nature (Kivimaa et al., 2021).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33926:87919","Transformative change assessment","en","adaptive learning","Engagement in ongoing processes of evaluation, learning and adaptation, which allow for contestation, attentive care towards unfolding impacts and mitigation of unintended consequences (Barth et al., 2023).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33927:87923","Transformative change assessment","en","agency","The capacity of individual and collective actors to change the course of events or the outcome of processes (Otto et al., 2020). For transformative change, agency can be exercised through a range of roles with individuals working to enact change within their own spheres of influence. Agency can also apply to non-human entities (Watts, 2013). In this assessment, agency is recognized as something that can be created, shaped and constrained by political-economic processes, cultural and social norms, dominant system paradigms and education and knowledge systems (chapter 3).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33928:87924","Nexus assessment","en","agricultural biodiversity","A broad term that includes all components of biological diversity of relevance to food and agriculture, and all components of biological diversity that constitute the agricultural ecosystems (agroecosystems). Includes the variety and variability of animals, plants and micro-organisms, at the genetic, species and ecosystem levels, which are necessary to sustain key functions of the agroecosystem, its structure and processes (CBD, 2000).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33929:87925","Nexus assessment","en","agricultural ecosystem / agroecosystem","Communities of plants and animals interacting with their physical and chemical environments that have been modified by people to produce food, fibre, fuel and other products for human consumption and processing (Altieri et al., 2015).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33931:87930","Transformative change assessment","en","anthropocentrism","The ethical belief that humans alone possess intrinsic value (Goralnik & Nelson, 2012).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33932:87932","Nexus assessment","en","arenas of engagement","Refers to the many different settings, places, spaces and contexts within which governance actors interact to shape nexus approaches and initiatives. These governance interactions are not confined to political or policy domains but rather occur in diverse arenas, such as socio-cultural and ecological; economic and financial; knowledge, science and technological and political and government arenas (Schipper et al., 2022).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33934:87934","Transformative change assessment","en","ayni","Refers to how things get in balance or out of balance in the cycle of life. Even though it is often translated into reciprocity in English, the word ayni carries a much broader meaning (IPBES, 2019b). Origin: the Andes.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33935:87935","Nexus assessment","en","barrier","Specific characteristic or context that obstructs the implementation, operationalization or effectiveness of a response option(s). These barriers need not necessarily be nexus-related.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33935:87936","Transformative change assessment","en","barrier","A manifestation of a challenge in and/or across contexts; a barrier can be an entry point to deal with a challenge (chapter 4).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33936:88327","Nexus assessment","en","biodiversity finance","All financial resources mobilized to deliver biodiversity outcomes, including: · Biodiversity funding sources: the source of financial expenditures (can include either public, private or a blend of both); Biodiversity financing mechanisms: the instruments or tools through which financing is provided from a given funding source to an activity related to delivering a biodiversity outcome (can include, for example, market-based instruments such as payments for ecosystem services, financial instruments such as green bonds or foundations such as the Global Environment Facility). Depending on the mechanism, financing may be provided under the expectation of repayment or some form of compensation.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:33937:87941","Nexus assessment","en","biodiversity finance (blended)","Refers to the strategic use of public or philanthropic finance to help mobilize private capital flows by reducing risks or increasing returns to investments with benefits beyond private market interests (Flammer et al., 2023).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
